var_1,var_2
f,e
h,c
j,m
e,i
f,i
g,e
n,a
g,j
j,d
l,n
b,k
k,k
k,n
b,c
b,k
j,a
h,m
d,m
d,m
c,n
l,b
b,e
j,n
i,l
g,l
c,o
j,o
c,k
h,d
b,c
k,k
o,f
g,d
c,f
m,o
d,l
f,k
g,n
i,b
n,d
o,l
j,j
g,c
a,j
c,f
b,e
d,n
e,j
e,m
l,j
k,g
i,b
a,h
b,e
j,o
b,d
a,b
j,o
j,d
o,f
o,l
h,l
f,n
n,i
o,i
d,b
e,h
c,c
b,m
k,f
j,h
j,g
n,l
b,c
k,o
b,e
m,f
k,k
n,i
o,d
g,g
k,d
c,d
d,b
d,b
k,g
l,l
f,h
o,m
d,c
j,g
m,a
g,f
m,o
m,c
c,g
i,l
k,o
f,k
d,m
h,b
k,m
h,n
g,k
m,k
n,d
k,j
e,k
d,a
a,e
b,a
d,g
c,b
o,i
e,n
l,j
o,m
a,d
m,e
g,j
b,i
h,o
l,i
j,e
a,f
a,m
g,l
m,f
f,c
g,k
m,e
h,o
c,g
e,f
g,b
b,a
j,k
j,l
m,a
m,c
l,o
i,g
g,a
f,m
k,k
m,o
a,m
f,b
c,i
h,j
a,n
d,a
j,g
h,d
o,n
d,i
g,h
a,o
k,k
g,d
h,n
o,e
o,k
m,c
j,g
e,o
i,e
g,e
d,c
o,i
l,i
n,b
f,j
m,k
n,e
n,c
l,j
h,f
m,f
i,k
m,l
k,f
j,f
k,l
n,h
j,d
g,i
h,o
e,k
f,d
n,e
n,d
c,o
b,f
d,o
a,d
e,d
f,d
h,k
k,e
j,f
g,o
b,g
h,i
g,l
e,o
m,f
h,c
c,g
e,a
k,d
c,l
m,e
i,n
c,b
o,n
k,j
d,c
b,i
f,f
h,n
j,d
k,c
m,g
e,c
g,l
h,k
c,n
j,n
o,n
c,n
m,h
k,n
j,f
j,n
n,h
l,c
m,e
i,f
m,c
c,d
g,h
b,i
i,b
i,f
d,e
m,m
a,j
h,f
d,n
b,i
l,a
h,l
j,h
h,n
f,a
o,m
a,d
i,j
e,j
o,a
h,a
m,n
h,i
j,d
b,j
d,c
m,j
d,k
g,o
j,b
b,c
o,c
k,a
a,m
b,o
n,b
m,b
c,a
a,l
o,d
o,f
e,j
o,b
f,f
i,j
h,a
j,g
m,c
l,a
h,e
i,a
b,a
n,o
l,o
o,k
g,a
i,c
h,e
a,n
a,h
h,l
f,d
g,j
j,m
d,n
h,h
i,d
o,e
e,j
l,e
c,c
m,i
n,a
f,n
e,m
f,b
g,j
j,b
g,a
n,o
l,l
a,n
o,n
i,k
m,l
i,l
h,i
d,a
a,m
b,f
k,e
c,i
c,b
n,a
i,g
j,e
f,h
c,j
a,a
d,a
d,m
n,o
i,k
n,o
a,l
m,o
i,h
m,m
e,e
j,m
j,f
e,k
h,f
d,m
n,i
e,a
g,f
m,j
c,a
b,f
a,m
n,g
a,g
o,k
n,h
f,b
d,m
a,i
m,h
c,j
n,e
b,k
g,i
m,j
e,c
k,k
g,b
i,a
m,a
f,e
l,o
g,m
d,b
h,g
e,b
m,d
o,o
h,g
c,i
l,j
n,m
k,a
j,d
b,b
g,o
e,f
c,i
m,n
h,f
a,e
e,a
c,d
h,b
g,e
f,l
d,b
e,n
a,m
a,c
h,b
o,c
d,b
b,o
l,c
d,l
h,k
d,m
l,j
c,m
e,k
n,e
i,d
b,m
f,o
c,d
e,i
a,g
b,k
n,c
g,a
a,i
h,c
a,b
d,d
m,i
k,a
c,e
f,l
k,m
m,l
a,h
o,l
f,a
j,f
f,i
o,e
e,i
c,h
g,m
f,i
c,n
a,c
h,c
k,o
c,h
j,a
c,l
n,j
b,f
j,a
o,b
f,o
a,h
c,l
i,m
g,a
k,c
d,n
m,a
e,c
l,g
g,d
i,h
d,l
k,f
h,n
b,k
k,n
n,d
h,h
j,i
j,e
c,j
a,l
a,g
h,k
o,n
b,j
o,d
j,m
b,a
k,b
e,f
a,g
k,a
i,m
n,b
j,j
f,n
e,f
g,e
k,h
g,g
l,b
o,i
k,l
n,f
c,f
i,l
g,f
e,b
o,c
m,d
g,b
o,e
d,d
b,k
l,l
e,k
l,k
k,o
a,f
c,d
a,j
n,i
d,c
l,b
h,i
j,e
b,n
c,b
h,a
h,h
f,i
h,n
d,c
d,n
o,d
f,e
m,f
i,d
n,d
h,n
i,l
a,d
o,g
k,e
a,k
d,a
j,e
m,i
c,i
i,e
f,j
h,a
f,e
g,a
g,h
h,n
b,a
b,i
m,d
b,e
c,i
h,n
i,k
b,k
e,i
m,m
h,c
n,f
l,k
l,e
c,j
g,e
o,e
g,d
n,g
i,k
o,b
j,g
f,g
n,h
k,m
k,o
e,k
g,g
o,j
a,b
g,g
m,h
e,l
a,o
k,i
o,o
l,o
d,g
d,o
n,c
a,b
h,g
o,b
l,m
d,c
j,n
n,a
j,f
o,k
e,c
o,h
b,m
n,g
f,d
a,j
g,a
o,n
a,b
f,d
h,c
k,l
a,f
k,n
j,e
b,i
a,c
f,h
b,l
i,j
m,a
n,l
h,b
a,l
i,a
b,m
e,c
e,a
j,m
m,n
o,n
n,i
h,k
e,m
e,i
i,e
i,j
o,e
n,g
o,l
o,o
f,j
c,m
b,c
a,j
e,c
n,k
c,i
d,l
m,f
c,f
o,h
m,m
n,i
f,h
o,c
k,h
o,d
i,h
o,j
i,i
k,m
k,a
n,e
i,d
a,b
a,f
k,d
h,j
m,l
h,c
i,o
a,m
a,o
n,b
f,n
g,i
e,m
e,m
f,e
m,o
e,o
g,d
g,e
a,d
c,b
h,n
i,c
b,j
g,g
a,a
c,a
m,f
o,o
e,a
e,g
n,h
l,e
i,m
a,i
b,f
g,o
g,c
n,h
f,c
a,h
d,j
k,l
d,n
a,a
o,g
k,d
i,d
o,n
c,h
g,c
o,m
f,a
n,o
o,e
o,b
n,d
b,a
h,m
n,j
i,n
o,b
c,c
e,i
m,a
d,e
j,f
i,i
h,e
h,l
d,g
g,i
d,b
d,i
d,j
n,b
i,i
i,j
h,m
b,o
d,c
a,h
i,c
c,n
l,c
b,o
i,h
i,n
e,l
o,k
m,m
n,m
l,b
e,c
o,l
g,o
o,l
g,f
k,k
m,k
d,c
f,e
a,a
l,c
g,k
l,g
h,m
j,d
i,a
f,a
n,c
d,c
g,j
c,f
e,i
f,i
h,i
a,h
c,m
j,k
n,g
d,a
g,o
h,h
d,d
i,b
m,k
k,o
f,b
d,h
b,e
f,e
f,c
m,d
e,i
o,e
f,m
g,b
a,m
i,j
i,i
a,e
k,f
j,n
e,f
o,l
k,b
i,l
k,h
h,k
d,f
m,i
h,h
o,c
o,i
j,i
k,d
n,i
n,j
i,m
c,n
a,a
n,i
c,a
i,a
i,o
i,i
b,h
n,m
m,g
m,h
e,b
e,h
c,g
a,m
l,d
m,g
e,m
h,k
a,i
i,g
b,b
d,m
n,c
g,i
l,c
b,m
e,e
l,j
c,f
g,n
i,d
m,g
f,c
h,d
k,n
m,g
c,o
c,e
m,b
m,h
e,c
c,l
b,k
e,e
h,i
f,o
k,o
n,o
e,c
n,f
b,l
j,d
l,l
e,o
j,m
c,j
m,a
m,k
c,g
n,l
c,g
o,h
c,m
f,k
h,n
f,h
l,a
i,n
i,d
e,j
m,h
e,g
k,m
l,g
i,k
h,m
a,h
i,n
n,g
b,l
f,o
k,b
l,h
e,o
b,f
e,k
a,f
o,o
l,o
l,c
l,o
a,e
j,l
a,d
k,n
b,i
f,k
n,d
b,k
a,h
j,d
f,n
f,e
m,f
g,i
n,a
k,n
i,c
d,n
f,d
g,e
m,k
o,f
j,a
f,g
o,l
b,h
e,o
d,n
d,m
m,m
l,l
d,e
a,i
i,a
c,m
m,i
h,n
i,g
o,n
h,c
h,c
i,o
g,d
c,c
m,b
m,e
j,e
c,h
m,b
j,g
i,b
i,e
n,o
j,k
a,c
o,j
f,i
j,d
a,h
n,n
h,j
e,f
j,c
k,g
g,n
k,h
c,c
b,g
i,f
n,b
f,i
g,c
k,k
e,b
g,m
h,a
b,n
o,h
c,e
n,a
i,c
c,b
d,k
a,k
l,c
o,o
o,a
e,e
g,n
n,n
l,i
o,c
f,i
e,e
m,j
n,g
o,c
a,l
d,l
l,a
j,h
j,a
i,b
a,k
g,c
n,e
e,k
f,c
d,g
j,e
e,g
h,n
d,b
k,o
m,h
e,b
k,a
e,l
k,f
d,j
h,c
e,b
j,n
j,d
g,g
o,h
m,o
g,d
b,b
a,g
b,l
l,g
m,g
l,g
e,m
c,c
m,m
f,k
m,d
d,f
e,e
b,h
n,m
n,a
e,i
k,h
d,c
g,n
d,c
g,j
j,j
i,m
k,c
i,j
c,j
j,l
l,k
o,e
e,i
m,g
e,h
i,h
e,j
f,g
j,d
f,n
i,j
h,a
k,l
e,h
g,c
c,m
n,j
o,c
n,b
e,a
o,e
f,n
o,m
d,f
c,b
e,e
a,k
f,m
e,l
k,e
d,n
d,j
g,f
m,f
m,f
g,j
h,k
c,b
f,n
l,m
f,g
e,c
j,d
m,a
a,f
o,f
k,l
o,n
c,a
j,l
a,o
j,h
f,m
g,d
i,o
f,l
f,h
i,d
l,a
d,l
b,k
g,j
l,n
m,j
j,i
j,g
d,e
j,h
a,h
i,j
f,d
c,i
k,d
f,n
m,o
b,g
a,o
d,o
g,a
n,n
g,b
e,a
l,c
i,f
h,h
j,l
m,d
f,n
o,o
b,d
b,k
b,h
n,f
b,o
i,d
f,l
e,g
d,a
m,f
c,g
k,j
a,g
g,o
k,k
i,h
c,g
h,i
l,b
h,f
j,a
g,o
o,j
g,f
l,f
n,d
d,h
e,l
l,b
m,b
m,c
n,b
j,n
i,d
o,l
e,n
i,d
j,g
i,l
e,g
k,a
a,o
h,c
g,h
f,l
b,h
m,d
h,b
k,e
i,g
i,d
d,b
c,m
k,j
d,n
d,l
i,o
o,k
d,a
j,o
n,j
b,j
n,k
j,o
l,g
g,g
f,c
e,a
d,c
a,n
a,c
c,a
g,k
e,g
n,m
k,b
b,e
i,m
b,c
b,o
o,e
a,d
d,a
h,n
b,f
o,m
i,m
c,n
o,l
c,k
i,c
f,b
e,d
o,e
h,c
b,j
h,a
l,j
j,g
b,f
a,e
l,k
d,c
n,a
n,j
a,j
d,b
a,e
e,f
d,c
k,e
l,k
d,h
i,e
h,d
f,d
i,h
h,d
c,n
n,h
n,l
c,g
c,e
l,e
l,e
c,o
b,h
g,b
h,o
k,k
d,h
k,k
k,c
j,j
f,j
a,h
o,l
c,h
o,k
f,g
o,e
k,o
j,g
k,k
j,i
l,o
d,c
o,f
i,c
o,h
j,l
a,n
a,l
a,c
o,g
i,c
m,n
g,k
k,a
j,l
c,j
m,i
m,o
j,m
j,l
m,g
n,n
o,d
h,e
h,o
d,i
b,j
a,n
a,g
j,h
j,i
k,b
d,e
j,d
l,j
f,f
k,n
e,k
m,h
n,h
i,a
o,i
d,d
b,e
b,c
d,h
m,a
f,i
h,f
b,h
h,d
g,n
i,a
d,b
g,j
c,n
g,g
f,i
c,n
i,m
g,a
f,m
a,m
e,d
f,h
h,m
a,a
o,n
d,h
k,i
d,l
i,n
b,i
m,g
h,c
a,g
i,d
d,b
g,g
l,c
a,m
d,o
i,b
o,m
c,e
c,l
a,a
l,a
j,j
j,o
m,k
b,m
b,a
m,a
l,h
c,m
k,f
h,o
a,b
n,m
j,i
a,h
h,n
e,i
f,l
n,j
d,k
b,l
f,b
j,k
g,b
l,m
o,m
i,c
c,o
f,g
o,e
n,c
e,d
o,i
l,m
d,l
n,e
l,c
f,a
i,n
o,b
n,n
l,h
f,m
l,n
b,b
f,j
f,j
l,f
n,b
k,a
i,c
n,a
f,d
o,f
m,g
l,j
e,l
i,b
e,g
f,f
a,k
m,g
l,c
j,h
g,m
k,g
n,e
h,g
d,a
f,n
h,f
c,f
d,n
n,a
n,o
k,j
k,a
j,a
a,d
e,c
l,i
c,e
i,f
a,b
b,d
o,a
l,d
m,a
i,m
k,n
k,o
m,f
c,d
n,e
d,n
a,j
m,b
g,l
d,o
n,h
b,a
m,g
m,b
g,a
j,n
m,e
b,g
n,h
g,d
h,d
n,f
g,a
o,l
a,e
c,c
o,j
c,f
h,e
a,c
c,c
k,l
n,o
b,g
j,c
f,j
m,k
l,d
b,i
j,h
g,m
i,h
l,h
f,e
e,k
a,c
l,a
h,m
i,j
f,d
m,j
k,i
l,g
j,o
g,j
e,d
l,i
c,l
c,j
i,l
h,f
a,m
m,e
g,o
b,h
i,f
g,b
a,o
j,l
n,l
f,k
j,j
h,e
i,e
d,j
e,a
k,h
c,h
f,g
o,o
c,n
h,m
d,n
d,a
h,o
h,g
l,a
j,h
g,d
l,n
c,n
i,c
f,b
c,n
h,h
i,c
b,a
l,f
n,d
c,l
o,f
m,o
m,m
i,j
j,b
b,l
m,n
b,n
b,b
f,m
f,e
f,i
i,c
g,e
a,b
m,l
c,e
b,a
c,k
g,j
e,o
e,g
c,f
a,c
k,c
f,e
o,j
f,d
b,l
b,j
i,m
l,i
c,d
j,m
l,a
h,k
n,i
i,j
n,k
b,l
o,m
a,m
j,a
d,k
i,e
m,n
o,h
g,i
a,j
j,j
b,k
c,c
h,h
g,d
m,k
o,a
j,a
a,c
a,o
k,i
g,f
f,m
a,d
b,a
e,j
i,j
o,g
k,m
g,d
e,o
j,g
b,i
n,a
a,c
h,n
f,l
e,f
a,h
l,j
c,c
c,j
j,i
a,j
f,d
d,h
e,e
a,k
i,b
a,n
o,l
d,b
a,f
d,j
m,h
k,m
m,a
c,l
k,g
m,b
e,j
b,c
a,f
o,g
e,m
e,d
d,c
j,j
a,g
n,d
h,m
e,n
m,h
b,k
i,h
h,k
g,f
j,f
j,h
i,l
h,b
n,m
e,d
i,j
d,d
f,e
e,e
a,d
d,f
a,l
a,i
n,m
f,l
g,l
g,m
e,h
b,h
j,j
e,j
o,c
e,g
o,h
a,f
b,b
g,i
e,f
k,a
e,l
e,d
m,b
e,h
l,i
b,c
h,g
h,n
l,i
l,c
l,l
g,l
m,n
j,b
k,m
g,n
k,f
h,m
i,h
j,h
c,a
b,i
a,a
d,j
g,a
o,a
e,e
d,f
m,o
b,l
j,a
e,n
d,m
g,h
a,g
e,n
j,k
k,k
d,e
l,l
n,g
k,g
l,o
m,l
m,k
l,n
e,f
a,n
c,m
h,h
j,e
m,e
o,f
j,i
f,k
e,a
g,d
h,d
c,a
e,e
k,k
k,k
c,o
d,d
j,h
m,f
i,c
f,g
k,j
l,f
e,e
o,m
d,h
d,i
j,b
e,a
o,h
g,f
m,d
a,n
e,c
e,d
n,b
g,d
m,o
a,h
f,g
n,m
c,b
h,f
m,f
b,n
f,f
d,a
d,l
k,n
l,m
o,f
j,d
h,f
o,n
i,b
f,a
h,g
g,d
f,j
h,i
f,g
o,i
j,d
o,k
e,l
o,l
m,f
m,d
h,d
h,e
m,n
h,c
d,b
i,n
c,k
o,b
c,b
b,k
l,m
f,o
a,o
k,e
o,l
c,c
d,h
f,f
m,i
g,o
c,h
i,b
g,e
e,k
g,e
d,a
m,l
e,m
d,c
g,o
m,i
o,d
b,c
l,c
m,k
i,g
b,l
d,b
a,e
c,m
f,d
e,j
b,c
d,h
i,c
h,h
o,h
d,e
g,k
g,b
n,j
n,l
i,d
g,o
n,h
h,h
f,e
j,o
h,c
n,h
e,k
g,m
b,o
n,f
k,o
l,e
l,f
n,a
o,n
m,m
f,d
e,i
f,c
m,f
j,c
f,l
b,b
k,a
l,n
i,l
g,m
f,h
d,g
g,f
m,a
c,c
h,a
h,l
b,j
j,a
j,h
k,o
d,o
o,k
j,h
k,n
a,m
j,n
m,k
b,n
l,n
b,i
k,h
c,l
g,d
c,d
h,c
h,e
c,e
o,b
c,h
k,k
j,k
l,o
k,b
h,e
c,a
h,h
f,d
b,b
l,m
l,e
c,m
l,c
i,l
l,d
k,n
b,l
d,a
b,g
m,g
g,c
d,c
f,n
c,h
e,o
i,e
i,k
d,a
n,j
j,f
b,c
d,n
o,d
b,b
j,h
e,c
i,o
m,j
a,i
h,a
h,k
m,f
h,b
e,n
n,k
a,j
b,j
c,g
o,c
n,f
o,k
d,e
a,e
a,j
g,m
j,a
n,j
n,h
a,a
d,l
g,d
b,d
b,l
m,o
m,k
i,b
e,g
j,i
k,e
e,m
a,n
f,g
n,o
n,f
b,n
o,j
k,n
e,e
j,i
f,c
a,n
m,a
h,j
b,j
a,c
h,h
d,a
j,a
a,c
o,o
i,i
b,a
j,m
g,m
k,i
e,m
i,k
a,f
k,a
l,b
g,i
i,a
c,e
m,j
n,l
k,n
f,b
b,d
b,i
l,k
c,e
e,c
h,a
b,h
j,c
a,d
c,h
l,k
c,l
c,l
k,a
e,j
b,g
j,c
g,j
b,m
m,h
k,k
c,f
n,n
k,k
d,h
h,m
l,i
c,f
e,d
g,a
i,f
h,i
k,d
l,h
a,m
i,g
m,f
n,o
a,m
j,c
f,a
j,k
f,l
f,f
k,f
k,o
j,g
d,m
k,b
e,m
a,a
g,a
i,n
c,a
h,c
i,m
m,l
i,d
a,e
f,h
i,d
b,j
h,j
f,d
o,m
l,e
j,n
j,j
j,n
d,j
b,g
o,h
e,o
g,n
o,l
o,j
j,h
m,h
l,c
e,g
b,i
j,d
k,o
e,h
o,e
l,e
e,f
c,k
g,m
h,b
c,f
h,a
c,g
d,b
h,e
k,b
h,g
f,g
n,j
o,j
a,b
f,i
g,c
k,a
b,k
h,k
d,n
h,f
h,h
j,e
c,b
i,b
a,o
h,a
c,b
n,f
n,n
m,a
k,d
h,l
a,c
f,e
j,h
c,d
h,m
j,g
o,o
h,g
e,j
o,h
f,b
k,h
j,n
f,i
e,a
i,d
j,d
e,c
j,m
c,a
i,k
m,j
h,a
j,h
e,i
m,m
e,j
l,c
l,j
i,c
a,a
j,f
m,l
c,j
l,i
h,l
h,e
o,n
d,g
j,l
j,j
j,o
b,j
i,k
a,n
l,k
h,a
b,o
c,l
o,g
j,m
l,h
g,b
k,j
d,d
a,n
d,e
i,g
i,n
o,m
g,l
m,f
j,f
a,d
n,n
l,o
k,f
m,d
c,c
n,c
a,k
k,m
f,d
f,h
b,i
d,d
o,l
l,g
k,d
d,a
k,f
h,g
a,c
m,a
c,o
o,o
n,o
b,l
i,k
k,m
n,k
n,j
n,a
d,b
j,c
k,a
n,h
c,n
j,m
l,i
e,e
e,m
b,l
i,n
a,h
l,h
f,n
c,i
i,l
g,o
m,f
e,n
d,m
f,g
d,o
a,n
e,l
j,i
d,g
e,c
a,a
c,e
o,f
o,o
b,f
i,o
j,k
h,h
d,f
f,j
l,e
a,f
g,c
a,n
k,o
m,a
g,m
a,f
e,g
m,e
i,m
n,i
f,e
f,n
m,d
e,e
b,c
n,d
l,k
d,l
a,e
j,e
l,m
h,a
h,n
l,a
g,d
e,n
m,l
b,g
h,j
j,j
j,a
e,d
n,l
e,l
o,d
i,i
k,n
g,k
n,g
h,a
l,e
g,a
o,m
l,o
l,c
k,d
o,a
l,i
e,e
b,l
o,l
f,i
g,l
o,d
e,g
d,l
c,j
l,n
n,b
h,k
h,d
n,f
d,c
n,k
n,l
o,n
j,h
e,f
e,i
f,n
f,m
n,d
j,k
e,b
h,n
h,d
h,j
j,k
n,l
b,l
k,l
d,h
g,f
m,e
a,a
i,o
f,d
c,a
m,f
o,j
n,d
b,m
c,g
m,n
g,k
h,n
h,h
a,n
k,b
i,g
m,k
c,g
j,e
b,o
b,o
i,k
d,a
e,o
k,d
d,c
n,m
e,m
h,i
k,k
i,l
k,j
d,i
o,g
f,m
k,n
m,i
i,o
h,n
g,d
n,o
i,o
o,d
j,n
o,l
b,m
j,o
g,m
g,d
n,b
c,c
d,a
d,g
n,h
n,n
m,c
g,m
f,l
b,n
l,g
l,e
a,l
k,g
o,o
o,o
b,l
n,j
d,a
a,l
k,d
l,i
o,k
d,n
n,f
d,f
c,l
l,f
i,f
o,n
a,g
m,g
b,j
m,c
h,e
o,k
j,d
d,h
l,m
l,m
o,n
e,o
d,m
i,d
o,e
d,a
l,g
l,d
n,k
j,j
o,a
j,a
n,k
o,l
l,a
i,l
o,i
h,o
c,g
a,d
h,h
h,m
b,i
f,h
l,g
h,i
d,j
n,k
o,o
k,n
n,n
c,b
a,j
n,m
n,a
g,e
a,b
l,d
c,j
m,o
c,j
b,e
g,h
n,i
j,d
m,i
f,c
i,g
b,c
b,b
i,o
k,h
n,j
e,k
i,i
f,o
l,i
a,k
g,j
j,c
j,e
i,d
l,c
n,n
a,j
g,o
k,k
n,l
d,d
c,h
g,l
g,c
f,k
j,m
k,k
h,o
e,k
b,m
i,n
j,a
o,o
f,j
h,e
i,k
n,i
b,j
j,l
m,j
o,h
c,l
d,f
i,d
a,a
b,o
i,e
m,b
k,e
h,n
l,c
c,j
b,e
k,h
m,m
l,j
j,e
j,n
l,e
l,d
b,a
a,b
k,f
n,a
d,e
c,f
o,d
l,j
h,l
a,n
m,o
o,m
e,f
d,j
n,b
j,b
i,h
o,m
a,d
b,d
b,j
n,i
n,a
k,c
h,j
o,j
h,c
a,a
k,o
h,j
d,l
c,e
j,j
h,n
d,n
c,g
c,o
k,l
g,o
a,j
a,n
d,c
k,b
o,m
k,j
k,k
h,a
e,o
g,j
f,e
j,m
n,c
k,d
b,b
d,f
f,n
j,j
l,i
g,d
a,f
o,i
a,d
b,o
g,e
d,g
j,b
l,o
o,m
d,k
b,a
k,o
g,f
o,e
h,k
g,m
f,f
g,m
c,f
k,m
d,m
i,i
d,k
m,m
n,h
m,l
g,a
f,c
f,k
n,m
c,i
d,b
g,o
f,n
o,l
d,n
h,f
d,j
h,k
e,h
i,l
k,g
f,c
b,l
h,i
i,o
e,j
l,i
o,j
k,d
d,j
k,c
m,n
n,m
a,e
d,h
m,b
o,l
o,o
m,f
e,d
d,e
o,d
c,j
f,m
h,n
b,a
e,n
o,h
b,c
o,k
j,m
g,b
i,g
i,b
b,o
a,g
n,f
k,c
f,b
b,b
e,o
j,l
e,k
b,f
h,f
n,o
f,b
j,l
b,b
a,o
b,k
n,o
i,o
n,l
h,c
m,k
f,f
a,a
o,a
g,i
i,b
m,m
i,l
f,i
o,b
f,k
c,d
a,c
o,l
n,f
d,j
c,b
m,i
c,k
g,h
h,j
e,a
i,e
l,e
l,l
m,f
b,f
n,j
h,f
k,b
k,o
f,k
l,e
l,o
a,f
d,k
b,b
i,h
e,k
c,i
l,k
f,l
o,k
c,l
e,m
e,m
o,g
m,o
m,i
l,h
n,h
e,e
j,n
m,i
n,c
b,a
c,f
f,d
c,e
b,b
m,n
k,l
f,o
n,i
d,b
d,f
m,e
m,h
c,h
m,m
c,k
g,n
f,i
g,b
d,g
g,m
b,c
g,j
d,f
j,l
f,m
l,g
l,i
j,b
g,m
h,m
l,g
b,i
b,j
i,i
n,l
e,l
a,g
f,l
k,d
c,l
b,h
b,f
l,i
d,c
b,b
n,i
k,b
d,g
n,a
e,d
b,e
i,o
b,e
o,j
a,m
h,o
m,k
d,j
b,i
h,o
a,b
a,d
d,l
a,o
l,j
d,b
b,o
j,n
g,c
c,m
g,k
c,c
l,f
g,g
h,l
f,k
f,m
i,f
c,n
d,a
b,e
b,j
o,h
c,b
i,l
l,m
k,h
c,g
i,h
n,e
j,a
k,l
d,k
b,f
n,k
l,n
j,g
l,d
d,f
o,j
c,e
c,d
d,h
g,d
n,e
j,l
m,a
i,n
i,c
b,h
h,j
j,g
k,i
m,h
c,o
c,j
h,f
o,b
n,n
e,c
n,i
j,m
d,o
n,l
o,k
e,o
g,o
l,i
n,f
l,b
k,g
g,e
o,i
f,d
k,j
c,j
i,g
n,e
k,a
d,l
g,o
i,k
l,i
g,o
f,f
f,m
m,j
n,c
o,h
c,f
b,e
b,d
o,o
k,m
b,l
m,c
n,c
f,e
h,g
h,n
l,o
c,m
o,n
n,e
l,o
n,a
l,c
f,f
m,i
m,e
a,m
b,m
f,b
f,m
o,f
o,e
n,o
a,l
k,h
j,o
a,d
j,g
g,i
d,a
h,i
n,j
f,e
m,f
d,i
c,o
m,k
g,i
n,h
o,g
l,m
b,e
d,f
j,g
l,c
h,d
n,a
i,e
b,g
h,h
a,a
m,h
k,n
g,i
j,m
a,l
i,i
e,f
k,c
o,e
d,l
o,d
g,n
m,g
g,c
f,d
a,g
i,n
l,m
b,g
n,o
a,j
e,f
a,i
g,l
h,g
b,h
b,d
j,d
o,l
k,f
b,j
i,n
i,j
n,o
b,d
k,a
i,e
k,b
c,a
d,i
i,e
h,b
c,l
f,n
e,d
b,d
k,e
i,e
l,d
o,m
e,o
k,e
j,e
k,m
m,n
c,b
m,c
k,e
a,l
b,m
j,i
c,n
d,o
h,b
l,j
f,f
e,n
j,a
b,m
o,g
c,k
o,m
j,k
j,b
j,j
j,g
j,m
c,h
l,j
a,j
i,m
m,i
g,k
a,n
h,c
n,d
g,i
b,i
f,m
b,d
d,n
e,c
f,l
k,i
e,h
b,j
b,f
g,a
n,a
b,o
j,a
l,e
e,n
e,o
d,l
h,g
g,h
a,b
l,b
i,h
a,f
k,k
i,k
i,o
h,g
g,l
n,o
i,i
i,d
m,k
o,h
h,c
m,g
l,j
f,c
i,b
n,m
i,k
k,b
c,i
j,o
g,c
n,c
k,b
l,b
g,i
l,d
i,d
b,o
b,n
m,n
f,c
f,i
k,i
i,o
a,f
k,d
o,f
b,f
a,k
f,c
e,h
k,a
j,g
e,g
o,d
h,j
i,o
m,g
j,a
d,g
i,b
h,g
a,m
l,n
j,e
g,d
d,b
b,i
m,a
i,m
a,f
a,g
e,e
e,k
c,c
h,b
b,j
b,f
k,c
h,h
n,c
m,m
g,l
b,e
j,m
o,e
l,n
f,i
e,g
h,m
o,d
k,i
i,d
g,f
n,e
l,b
m,k
d,a
m,h
d,l
k,i
j,b
o,i
b,g
j,b
o,d
d,n
g,n
h,e
h,a
m,a
m,g
j,l
n,d
g,d
m,n
c,i
h,e
g,k
o,f
a,l
i,n
k,i
c,l
j,n
o,l
j,h
b,m
n,k
f,i
n,j
a,m
f,h
c,d
b,b
j,h
m,e
e,e
l,k
e,g
o,c
k,k
i,m
h,i
e,a
d,b
b,g
e,g
m,e
b,m
j,g
b,h
l,n
n,l
a,n
m,b
o,a
n,o
h,f
a,j
k,m
c,g
g,b
d,l
k,g
c,m
c,g
m,a
h,n
a,l
n,m
e,b
k,b
g,e
c,d
a,j
f,o
a,n
l,j
l,n
l,c
j,f
m,b
e,d
h,j
b,d
j,a
h,g
h,m
j,o
h,o
h,h
d,e
h,m
k,n
c,l
k,o
h,i
m,h
f,h
e,a
h,k
n,i
g,f
e,i
a,g
n,l
i,j
o,f
g,i
l,k
m,b
o,g
g,b
k,g
j,o
j,b
i,e
i,b
g,a
n,n
j,l
c,c
g,l
l,o
e,o
g,i
i,c
g,j
j,c
m,a
f,b
c,f
j,j
l,a
m,f
l,b
j,n
o,j
f,j
g,g
j,f
d,a
e,m
a,f
m,k
e,f
f,g
f,l
a,o
o,a
m,j
g,a
l,i
a,b
f,f
k,f
i,i
d,g
n,l
n,h
n,j
a,c
h,e
o,f
e,d
f,f
n,k
a,m
h,a
f,i
f,o
o,d
i,f
l,g
n,b
c,a
a,n
d,c
a,m
i,g
k,b
l,m
k,a
l,k
f,m
h,h
l,j
m,i
i,o
c,m
f,f
h,a
j,h
k,c
d,n
j,k
h,c
i,k
a,d
o,b
i,g
c,n
b,b
m,k
l,e
h,n
f,c
l,m
o,b
l,b
a,c
j,i
h,a
k,c
b,b
a,c
n,n
i,m
m,d
g,l
o,o
i,a
k,g
i,h
d,f
n,c
g,g
k,c
g,o
d,o
o,a
o,j
b,l
n,h
o,o
j,n
j,b
a,g
f,c
b,o
i,n
i,d
c,f
g,k
m,n
f,m
d,m
k,k
a,h
a,d
h,a
j,e
g,a
i,g
h,a
k,b
c,d
j,i
c,l
b,n
b,g
f,j
g,m
d,n
h,o
n,m
d,a
h,h
j,m
g,m
d,b
f,n
c,j
g,n
i,m
a,d
